season,teams,rounds,scoring_type,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_k,slots_def,slots_bn,fold,strategy,feature,coefficient
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,K,0.0
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,market_rank,11.675631512401194
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,starter_need,1.016449970443178
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,roster_count,3.533372097294867
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,next_turn_demand,-0.28895257873774766
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,next_turn_competition,-1.2575530812893927
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,starter_need_late,0.4232382148302611
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,QB,-0.6116229358963465
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,RB,0.41840574826969285
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,WR,0.6054884765997873
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,TE,-0.4122712889717193
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,K,0.0
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,market_rank,11.71474676746949
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,starter_need,1.0328947713276448
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,roster_count,3.446145237725583
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,recent_position_run,0.39712358916406476
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,next_turn_demand,-0.30094807568469434
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,next_turn_competition,-1.2432677625938824
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,starter_need_late,0.4107178845852926
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,QB,-0.555541014355962
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,RB,0.38384129009876017
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,WR,0.5233002440283746
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,TE,-0.3516005197696886
2024,10,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,K,0.0
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,adp_only,market_rank,11.604605472336823
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,position_baseline,market_rank,11.707981570613965
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,position_baseline,QB,-0.2658117183973353
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,position_baseline,RB,0.1777589599177615
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,position_baseline,WR,0.13335078704272862
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,position_baseline,TE,-0.04529802856831031
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,position_baseline,K,0.0
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,market_rank,11.692132804869113
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,starter_need,1.1548518933337903
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,roster_count,4.116363295134328
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,starter_need_late,0.7115159589838581
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,QB,-0.5457638127760794
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,RB,0.43844883841058124
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,WR,0.5807342056015585
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,TE,-0.4734192312436564
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_aware,K,0.0
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,run_aware,market_rank,11.739681886259577
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,run_aware,recent_position_run,0.49188199379367165
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,run_aware,QB,-0.2002704550757824
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,run_aware,RB,0.131225333612297
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,run_aware,WR,0.051645165293035054
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,run_aware,TE,0.01739995616707821
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,run_aware,K,0.0
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,market_rank,11.77513105037569
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,next_turn_demand,0.21608780041809467
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,next_turn_competition,-1.4408414007243533
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,QB,-0.36758068990407733
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,RB,0.2034429414608113
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,WR,0.1290085304590062
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,TE,0.03512921797897999
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,next_turn_aware,K,0.0
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,market_rank,11.723572698702467
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,starter_need,1.171633617778656
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,roster_count,4.015340415721533
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,recent_position_run,0.4407537402537028
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,starter_need_late,0.7063360948300856
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,QB,-0.48061687153915955
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,RB,0.39421282161200744
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,WR,0.49824061005113246
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,TE,-0.4118365601297401
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_run,K,0.0
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,market_rank,11.772134731609784
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,starter_need,1.2099782912646337
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,roster_count,4.211412707160258
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,next_turn_demand,-0.03291992929040559
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,next_turn_competition,-1.6214435695349032
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,starter_need_late,0.6625078239912847
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,QB,-0.6811388498951831
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,RB,0.4757148467534899
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,WR,0.5812921300094096
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,TE,-0.3758681268704166
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,roster_plus_next_turn,K,0.0
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,market_rank,11.800035558905032
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,starter_need,1.2219617812558616
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,roster_count,4.1120807496242024
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,recent_position_run,0.41296548441360886
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,next_turn_demand,-0.021880908066858044
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,next_turn_competition,-1.606637818295088
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,starter_need_late,0.6645093362277655
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,QB,-0.6185572778429035
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,RB,0.4337566518888275
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,WR,0.5043690558610926
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,TE,-0.31956842991222434
2024,12,14,half_ppr,1,2,2,1,2,0,1,5,50,opponent_aware,K,0.0
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,adp_only,market_rank,10.860796468870056
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,position_baseline,market_rank,10.992703629248552
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,position_baseline,QB,-0.22620019288182477
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,position_baseline,RB,0.2039927487503009
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,position_baseline,WR,0.14209224912886614
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,position_baseline,TE,-0.11988480500311569
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,position_baseline,K,0.0
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,market_rank,10.949972939628308
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,starter_need,1.393294237346659
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,roster_count,3.723272056416615
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,starter_need_late,-0.303463495063633
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,QB,-0.5518722918604794
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,RB,0.4251411567407426
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,WR,0.5966500549758859
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,TE,-0.4699189198617358
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_aware,K,0.0
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,run_aware,market_rank,11.026459515468456
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,run_aware,recent_position_run,0.44570611617329536
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,run_aware,QB,-0.17000002002405462
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,run_aware,RB,0.16822908574419582
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,run_aware,WR,0.06064908011892746
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,run_aware,TE,-0.05887814584300734
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,run_aware,K,0.0
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,market_rank,11.083336159394229
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,next_turn_demand,0.22467919785303134
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,next_turn_competition,-1.6950791371844756
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,QB,-0.2850584380476701
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,RB,0.21646911426955104
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,WR,0.10762629476745002
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,TE,-0.03903697099464572
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,next_turn_aware,K,0.0
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,market_rank,10.978169369839629
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,starter_need,1.4106259847607459
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,roster_count,3.632456427691974
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,recent_position_run,0.3586085755538372
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,starter_need_late,-0.3191074741351835
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,QB,-0.5008476614053209
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,RB,0.3941270908212618
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,WR,0.522067908329387
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,TE,-0.41534733775174565
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_run,K,0.0
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,market_rank,11.059281549783751
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,starter_need,1.4159727354867835
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,roster_count,3.8288129335738557
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,next_turn_demand,0.13935583013502298
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,next_turn_competition,-2.0350852413878093
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,starter_need_late,-0.25272891353160803
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,QB,-0.6343357175436277
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,RB,0.44830079432053455
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,WR,0.5654074748184468
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,TE,-0.3793725516012551
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,K,0.0
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,market_rank,11.085853457131178
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,starter_need,1.4308713494903333
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,roster_count,3.7402142793561772
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,recent_position_run,0.34553373578740204
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,next_turn_demand,0.11089235923685689
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,next_turn_competition,-2.0028339251384963
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,starter_need_late,-0.2658520548424387
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,QB,-0.5849505426939534
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,RB,0.4181164730899413
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,WR,0.4937753669087194
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,TE,-0.3269412973104452
2024,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,K,0.0
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,adp_only,market_rank,11.408206907109843
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,position_baseline,market_rank,11.553630128269457
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,position_baseline,QB,-0.2677123855293701
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,position_baseline,RB,0.17282088236892126
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,position_baseline,WR,0.16542604759976637
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,position_baseline,TE,-0.07053454444113975
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,position_baseline,K,0.0
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,market_rank,11.537680391086619
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,starter_need,0.7435184749001356
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,roster_count,3.9338088275530576
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,starter_need_late,0.7459863091127334
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,QB,-0.6352850749024042
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,RB,0.41462205908172217
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,WR,0.6351750387224215
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,TE,-0.4145120229032181
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_aware,K,0.0
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,run_aware,market_rank,11.583917540766825
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,run_aware,recent_position_run,0.3904939232679797
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,run_aware,QB,-0.22052774215809373
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,run_aware,RB,0.14278255225360928
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,run_aware,WR,0.09517154143818767
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,run_aware,TE,-0.017426351534429448
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,run_aware,K,0.0
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,market_rank,11.619603499495115
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,next_turn_demand,-0.013218525270566868
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,next_turn_competition,-1.3166835591838117
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,QB,-0.30099680172226245
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,RB,0.1793437373630531
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,WR,0.13660914987447775
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,TE,-0.014956085516301901
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,next_turn_aware,K,0.0
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,market_rank,11.56223470180668
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,starter_need,0.7767212506754406
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,roster_count,3.86221292015073
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,recent_position_run,0.30213673040506284
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,starter_need_late,0.6940971000117077
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,QB,-0.5940896665391779
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,RB,0.38915389025085173
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,WR,0.5737705756884788
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,TE,-0.3688347994017234
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_run,K,0.0
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,market_rank,11.623468874379515
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,starter_need,0.7900096403826229
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,roster_count,4.003268154393707
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,next_turn_demand,-0.17251923084153295
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,next_turn_competition,-1.5983525838676729
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,starter_need_late,0.7867002111115058
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,QB,-0.6845397253303562
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,RB,0.42937962847374167
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,WR,0.6069636393978244
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,TE,-0.3518035425447441
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,roster_plus_next_turn,K,0.0
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,market_rank,11.646095823239076
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,starter_need,0.8216796909036816
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,roster_count,3.930588384819208
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,recent_position_run,0.2881052057759877
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,next_turn_demand,-0.19254197997811817
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,next_turn_competition,-1.5689661115280809
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,starter_need_late,0.7375016427384102
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,QB,-0.6449324517466514
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,RB,0.4048477849654986
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,WR,0.5481611015521385
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,TE,-0.30807643477387514
2024,12,15,ppr,1,2,2,1,2,0,0,7,50,opponent_aware,K,0.0
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,adp_only,market_rank,8.494229170190566
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,market_rank,8.564756393037099
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,QB,-0.21927630323761546
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,RB,0.013504378761948073
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,WR,0.023754438056451076
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,TE,-0.134415945600931
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,K,0.31643343201859514
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,market_rank,8.423621344729781
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,starter_need,-0.9848158999612746
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,roster_count,4.0857293900597575
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,starter_need_late,4.319427497014904
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,QB,0.13842657104506667
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,RB,0.7967847745233586
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,WR,1.0327779846955074
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,TE,0.12881703946487771
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,K,-2.096806369728753
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,market_rank,8.602105722491634
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,recent_position_run,0.7205302334513272
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,QB,-0.14818415591802864
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,RB,-0.04062875715840331
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,WR,-0.10044159551084511
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,TE,-0.055092359122836804
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,K,0.3443468677090993
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,market_rank,8.646319459954523
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,next_turn_demand,-0.8355102167562997
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,next_turn_competition,-0.39970654107899756
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,QB,-0.5043284098338672
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,RB,-0.11075664902569363
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,WR,-0.13870957906863357
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,TE,-0.22400407348869894
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,K,0.9777987114160726
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,market_rank,8.460420648928489
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,starter_need,-0.8201061325339446
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,roster_count,3.8858859492779194
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,recent_position_run,0.5579127077626701
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,starter_need_late,4.040116415964189
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,QB,0.18939139326186794
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,RB,0.7313882514598135
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,WR,0.9011457855536
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,TE,0.18274540763334027
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,K,-2.004670837908323
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,market_rank,8.51631689886435
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,starter_need,-0.40462504667684457
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,roster_count,4.090294787396153
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,next_turn_demand,-0.9923966730539808
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,next_turn_competition,-0.45546023437294914
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,starter_need_late,3.2990998784477976
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,QB,-0.22269530228713996
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,RB,0.5972982074659302
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,WR,0.7905681635076265
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,TE,-0.0282799912721598
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,K,-1.1368910774155219
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,market_rank,8.549801120594164
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,starter_need,-0.26319088561967646
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,roster_count,3.9014628283722743
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,recent_position_run,0.527290484241951
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,next_turn_demand,-1.0018670213543228
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,next_turn_competition,-0.42616264587429564
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,starter_need_late,3.06615145592078
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,QB,-0.16726893990004638
2024,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,RB,0.5405073612309952
